Source,Target,combined_score
YDR496C,YDR212W,720
YDR496C,YFL002C,961
YDR496C,YFR001W,943
YDR496C,YPR016C,958
YDR496C,YDL191W,900
YDR496C,YJL014W,720
YDR496C,YKL172W,928
YDR496C,YOL127W,931
YDR496C,YDR087C,925
YDR496C,YKR081C,889
YDR496C,YDR089W,720
YDR496C,YER126C,927
YDR496C,YMR290C,960
YDR496C,YBL028C,720
YDR496C,YLL008W,954
YDR496C,YMR049C,962
YDR496C,YNL110C,929
YDR496C,YLR397C,900
YDR496C,YLR002C,900
YDR496C,YLR074C,910
YDR496C,YHR088W,961
YDR496C,YER006W,860
YDR496C,YKR063C,720
YDR496C,YBR267W,900
YDR496C,YER056C-A,900
YDR496C,YER002W,925
YDR496C,YNL061W,968
YDR496C,YOR272W,962
YDR496C,YHR066W,967
YDR496C,YKL180W,900
YDR496C,YDR060W,927
YDR496C,YAL059W,900
YDR496C,YOR294W,903
YDR496C,YLR221C,900
YDR496C,YDL143W,720
YDR496C,YGR103W,925
YDR496C,YJR064W,720
YDR496C,YJL012C,720
YDR496C,YDR188W,720
YDR496C,YNL002C,948
YDR496C,YNR053C,926
YDR496C,YPL211W,953
YDR496C,YDL136W,900
YDR496C,YGL111W,962
YDR496C,YER072W,720
YDR496C,YDR500C,900
YDR496C,YNR038W,900
YDR496C,YPR143W,926
YDR496C,YHR052W,944
YDR496C,YIL142W,720
YDR496C,YKL009W,900
YDR496C,YCL054W,903
YDR496C,YLR185W,900
YDR496C,YDR471W,904
YDR496C,YDL031W,891
YDR496C,YJL177W,900
YDR496C,YAL035W,850
YDR496C,YPL043W,701
YDR496C,YLL034C,919
YDR496C,YFL004W,720
YDR496C,YOL077C,961
YDR496C,YPL019C,720
YDR496C,YGL029W,720
YDR496C,YJL008C,720
YDR496C,YJL111W,720
YDR496C,YOR206W,945
YDR496C,YPL093W,945
YDR496C,YLR009W,926
YDR496C,YGL078C,900
YDR496C,YDR101C,926
YDR496C,YAL025C,928
YDR498C,YHL031C,917
YDR498C,YOR075W,985
YDR498C,YGR009C,900
YDR498C,YNL258C,956
YDR498C,YLR268W,982
YDR498C,YGL098W,985
YDR498C,YGL145W,990
YDR498C,YKL006C-A,900
YDR498C,YOR327C,729
YDR498C,YNR049C,900
YDR498C,YLR440C,957
YDR498C,YGL212W,724
YDR498C,YLR026C,902
YDR498C,YAL030W,900
YDR498C,YBL050W,754
YDR498C,YOL018C,728
YDR498C,YGL095C,720
YDR498C,YMR197C,749
YDR498C,YPL232W,905
YDR498C,YIL004C,902
YDR498C,YOR106W,900
YDR498C,YLR093C,900
YDR498C,YDR468C,734
YDR498C,YMR017W,900
YDR498C,YKL196C,964
YDR498C,YLR078C,911
YDR499W,YBR136W,999
YDR499W,YAR007C,730
YDR500C,YOR096W,874
YDR500C,YOL120C,874
YDR500C,YHL001W,874
YDR500C,YDL083C,874
YDR500C,YOR063W,922
YDR500C,YLL034C,900
YDR500C,YIL052C,874
YDR500C,YJL189W,922
YDR500C,YDL075W,874
YDR500C,YOL077C,909
YDR500C,YPR043W,874
YDR500C,YKR057W,809
YDR500C,YHR021C,874
YDR500C,YBR048W,874
YDR500C,YGR148C,874
YDR500C,YGL029W,720
YDR500C,YER117W,874
YDR500C,YGL135W,874
YDR500C,YLR009W,949
YDR500C,YGL030W,922
YDR500C,YBL092W,922
YDR500C,YPL093W,946
YDR500C,YPL249C-A,874
YDR500C,YML026C,874
YDR500C,YPL146C,734
YDR500C,YIL069C,874
YDR500C,YOR206W,909
YDR500C,YPR102C,874
YDR500C,YBR189W,874
YDR500C,YPL090C,874
YDR500C,YBR191W,874
YDR500C,YAL025C,909
YDR500C,YLR029C,874
YDR500C,YOR167C,874
YDR500C,YBL027W,874
YDR500C,YDR064W,921
YDR500C,YBR181C,874
YDR500C,YPL131W,922
YDR500C,YDR101C,948
YDR500C,YGL078C,901
YDR500C,YOR182C,874
YDR500C,YNR053C,911
YDR500C,YGR118W,874
YDR500C,YDR012W,873
YDR500C,YPL211W,909
YDR500C,YNL162W,834
YDR500C,YOR312C,874
YDR500C,YLR061W,874
YDR500C,YNL002C,917
YDR500C,YLR048W,874
YDR500C,YNR038W,901
YDR500C,YGL031C,874
YDR500C,YLL045C,874
YDR500C,YHR203C,874
YDR500C,YNL067W,874
YDR500C,YDL136W,986
YDR500C,YHR010W,874
YDR500C,YGL111W,933
YDR500C,YDR471W,937
YDR500C,YPR143W,900
YDR500C,YKR094C,850
YDR500C,YKL009W,937
YDR500C,YER102W,874
YDR500C,YCL054W,909
YDR500C,YLR185W,900
YDR500C,YHR052W,909
YDR500C,YDR447C,874
YDR500C,YJR145C,874
YDR500C,YIL018W,886
YDR500C,YJR123W,920
YDR500C,YGL189C,874
YDR500C,YBR031W,873
YDR500C,YGR085C,874
YDR500C,YDL031W,724
YDR500C,YIL148W,850
YDR500C,YDR385W,872
YDR500C,YJL177W,986
YDR500C,YPR132W,874
YDR500C,YCR031C,874
YDR500C,YOL040C,921
YDR500C,YOR133W,872
YDR500C,YLR397C,900
YDR500C,YHR088W,909
YDR500C,YLR074C,911
YDR500C,YFR032C-A,922
YDR500C,YMR242C,874
YDR500C,YLR002C,909
YDR500C,YNL110C,909
YDR500C,YMR049C,909
YDR500C,YMR121C,874
YDR500C,YER074W,874
YDR500C,YMR143W,874
YDR500C,YER002W,912
YDR500C,YHR141C,834
YDR500C,YOL121C,874
YDR500C,YDR450W,874
YDR500C,YER006W,746
YDR500C,YIL133C,874
YDR500C,YJL136C,922
YDR500C,YER056C-A,937
YDR500C,YKL156W,874
YDR500C,YKR063C,720
YDR500C,YBR267W,911
YDR500C,YGL103W,922
YDR500C,YDR060W,900
YDR500C,YLR340W,922
YDR500C,YBL087C,874
YDR500C,YKL180W,937
YDR500C,YGR027C,874
YDR500C,YDL082W,874
YDR500C,YJR094W-A,874
YDR500C,YAL059W,900
YDR500C,YOR294W,900
YDR500C,YNL061W,909
YDR500C,YBR084C-A,874
YDR500C,YHR066W,900
YDR500C,YOR272W,909
YDR500C,YPL198W,874
YDR500C,YLR075W,922
YDR500C,YML024W,874
YDR500C,YGR103W,909
YDR500C,YLR264W,874
YDR500C,YML063W,874
YDR500C,YLR221C,900
YDR500C,YPL220W,874
YDR500C,YLR287C-A,874
YDR500C,YOR293W,874
YDR500C,YNL224C,900
YDR500C,YDL184C,800
YDR500C,YNL301C,874
YDR500C,YOR369C,921
YDR500C,YBL072C,874
YDR500C,YER131W,874
YDR500C,YFR001W,900
YDR500C,YDR025W,874
YDR500C,YFR031C-A,886
YDR500C,YGR034W,888
YDR500C,YFL002C,901
YDR500C,YJL191W,874
YDR500C,YGL123W,921
YDR500C,YKL172W,909
YDR500C,YOL127W,994
YDR500C,YDR496C,900
YDR500C,YPR016C,960
YDR500C,YJL190C,874
YDR500C,YDL191W,986
YDR500C,YNL178W,921
YDR500C,YER126C,949
YDR500C,YMR290C,909
YDR500C,YLL008W,901
YDR500C,YHL015W,921
YDR500C,YDL133C-A,800
YDR500C,YPL143W,874
YDR500C,YBL028C,746
YDR500C,YDR087C,909
YDR500C,YKR081C,841
YDR502C,YLR180W,972
YDR503C,YOR311C,900
YDR503C,YMR165C,924
YDR503C,YDR284C,900
YDR503C,YER113C,734
YDR507C,YMR139W,705
YDR507C,YKR048C,730
YDR508C,YCL025C,734
YDR510W,YIL031W,884
YDR510W,YDR390C,991
YDR510W,YPR180W,949
YDR510W,YBR088C,960
YDR510W,YLR335W,847
YDR510W,YDR409W,967
YDR510W,YPL020C,985
YDR510W,YDL064W,999
YDR510W,YMR235C,857
YDR510W,YJL092W,962
YDR515W,YCL037C,734
YDR515W,YER165W,702
YDR517W,YMR001C,805
YDR517W,YFL038C,750
YDR517W,YDL099W,820
YDR525W-A,YJL151C,734
YDR529C,YIL111W,989
YDR529C,YGR183C,999
YDR529C,YMR256C,979
YDR529C,YDR119W-A,941
YDR529C,YHR024C,960
YDR529C,YFR033C,995
YDR529C,YNL052W,989
YDR529C,YPR191W,999
YDR529C,YHR051W,997
YDR529C,YDL067C,979
YDR529C,YKL192C,762
YDR529C,YLR395C,995
YDR529C,YGL226W,753
YDR529C,Q0105,999
YDR529C,Q0045,985
YDR529C,YNR018W,800
YDR529C,Q0120,747
YDR529C,YEL039C,889
YDR529C,YGL187C,997
YDR529C,Q0275,992
YDR529C,YLR163C,919
YDR529C,YLR038C,997
YDR529C,YBL045C,999
YDR529C,YJL166W,999
YDR529C,YHR001W-A,997
YDR529C,Q0115,747
YDR529C,YMR014W,805
YDR529C,YJR048W,889
YDR529C,Q0250,991
YDR529C,YGL191W,995
YDR529C,YEL024W,998
YDR529C,YOR065W,999
YDR529C,YML043C,812
YDR530C,YCL050C,900
YDR530C,YJR010W,900
YDR532C,YOL139C,900
YDR532C,YGL093W,931
YEL002C,YGL226C-A,999
YEL002C,YDL232W,999
YEL002C,YOR103C,999
YEL002C,YLR378C,828
YEL002C,YGL022W,999
YEL002C,YMR149W,999
YEL002C,YOR085W,999
YEL002C,YER019C-A,786
YEL002C,YJL002C,999
YEL002C,YML019W,999
YEL002C,YDR086C,779
YEL002C,YER087C-B,786
YEL003W,YJL179W,999
YEL003W,YML094W,999
YEL003W,YLR200W,999
YEL003W,YNL153C,999
YEL003W,YGR078C,999
YEL005C,YNL086W,969
YEL005C,YEL013W,748
YEL005C,YDR357C,953
YEL005C,YLR408C,969
YEL005C,YGL079W,969
YEL005C,YKL061W,943
YEL009C,YGL112C,713
YEL009C,YNL167C,941
YEL009C,YOL051W,995
YEL009C,YPL016W,768
YEL009C,YDR145W,884
YEL013W,YPR185W,973
YEL013W,YJL036W,715
YEL013W,YEL005C,748
YEL013W,YLR072W,922
YEL013W,YOR326W,865
YEL013W,YCL063W,979
YEL013W,YHR195W,999
YEL013W,YDL113C,747
YEL015W,YOL149W,999
YEL015W,YPR129W,970
YEL015W,YJL124C,958
YEL015W,YBR094W,962
YEL015W,YLR264W,766
YEL015W,YNL118C,999
YEL015W,YGL173C,974
YEL015W,YDL160C,999
YEL016C,YCR026C,800
YEL018W,YJL081C,992
YEL018W,YNL107W,979
YEL018W,YFL039C,988
YEL018W,YOR244W,974
YEL018W,YOR213C,900
YEL018W,YFL024C,973
YEL018W,YGR002C,968
YEL018W,YDR181C,900
YEL018W,YHR099W,996
YEL018W,YJR082C,985
YEL018W,YNL136W,994
YEL018W,YPR023C,991
YEL018W,YDR359C,995
YEL018W,YHR090C,983
YEL018W,YMR127C,900
YEL019C,YER038C,956
YEL019C,YLR007W,996
YEL019C,YLR383W,999
YEL019C,YDL105W,994
YEL019C,YOL034W,999
YEL019C,YDR288W,999
YEL019C,YML023C,957
YEL020C,YCL009C,861
YEL020W-A,YKL195W,812
YEL020W-A,YJL054W,992
YEL020W-A,YKL141W,982
YEL020W-A,YNR017W,752
YEL020W-A,YHR005C-A,999
YEL020W-A,YBR091C,998
YEL020W-A,YGR181W,964
YEL020W-A,YOR297C,994
YEL020W-A,YDL217C,997
YEL020W-A,YJR135W-A,925
YEL022W,YJR031C,943
YEL022W,YDL192W,980
YEL022W,YBL040C,738
YEL022W,YNL287W,768
YEL022W,YFL038C,834
YEL022W,YDR170C,935
YEL024W,YGL191W,995
YEL024W,YOR065W,999
YEL024W,YJL166W,999
YEL024W,Q0115,977
YEL024W,YMR014W,825
YEL024W,Q0250,996
YEL024W,YLR395C,998
YEL024W,YGL226W,760
YEL024W,Q0045,996
YEL024W,YEL039C,892
YEL024W,Q0110,971
YEL024W,YGL187C,995
YEL024W,YGR183C,999
YEL024W,YMR244C-A,741
YEL024W,YDR529C,998
YEL024W,YMR256C,979
YEL024W,YFR033C,992
YEL024W,YPR191W,999
YEL024W,YKL192C,874
YEL024W,YML043C,825
YEL024W,YLR163C,895
YEL024W,YLR038C,998
YEL024W,YBL045C,999
YEL024W,YHR001W-A,996
YEL024W,YJR048W,923
YEL024W,Q0105,999
YEL024W,YNR018W,944
YEL024W,Q0120,977
YEL024W,Q0275,996
YEL024W,Q0065,761
YEL024W,Q0070,761
YEL024W,YIL111W,994
YEL024W,YHR024C,913
YEL024W,YDR119W-A,956
YEL024W,YNL052W,997
YEL024W,YHR051W,995
YEL024W,YDL067C,979
YEL026W,YNL075W,992
YEL026W,YOR310C,999
YEL026W,YBR181C,992
YEL026W,YJL203W,831
YEL026W,YNL232W,820
YEL026W,YPL126W,992
YEL026W,YHR062C,964
YEL026W,YIL069C,896
YEL026W,YML026C,896
YEL026W,YOR308C,995
YEL026W,YBR247C,962
YEL026W,YDR449C,992
YEL026W,YLR051C,932
YEL026W,YLR016C,800
YEL026W,YJL069C,996
YEL026W,YOR004W,900
YEL026W,YLR186W,992
YEL026W,YMR093W,992
YEL026W,YBR257W,968
YEL026W,YNL132W,934
YEL026W,YLR438C-A,988
YEL026W,YJR145C,892
YEL026W,YER102W,896
YEL026W,YGR280C,734
YEL026W,YCR035C,800
YEL026W,YPL217C,972
YEL026W,YHR203C,892
YEL026W,YGR091W,999
YEL026W,YPR094W,831
YEL026W,YLL011W,994
YEL026W,YCR057C,992
YEL026W,YOR182C,830
YEL026W,YLR367W,893
YEL026W,YOR145C,923
YEL026W,YPR082C,982
YEL026W,YGR090W,992
YEL026W,YLR287C-A,830
YEL026W,YBL004W,992
YEL026W,YLR264W,896
YEL026W,YJL033W,734
YEL026W,YPL213W,831
YEL026W,YJR022W,982
YEL026W,YDL208W,766
YEL026W,YMR288W,831
YEL026W,YJL109C,993
YEL026W,YOL121C,923
YEL026W,YHR196W,986
YEL026W,YMR143W,896
YEL026W,YBL026W,982
YEL026W,YLR275W,982
YEL026W,YPL081W,996
YEL026W,YLR129W,992
YEL026W,YDR450W,923
YEL026W,YLR147C,994
YEL026W,YER112W,982
YEL026W,YCL031C,941
YEL026W,YER074W,896
YEL026W,YHR069C,800
YEL026W,YDR324C,998
YEL026W,YDL153C,992
YEL026W,YKL173W,982
YEL026W,YHR089C,871
YEL026W,YHR081W,800
YEL026W,YDL098C,982
YEL026W,YDR174W,900
YEL026W,YGR075C,979
YEL026W,YKR060W,825
YEL026W,YDL030W,831
YEL026W,YJL190C,921
YEL026W,YDR339C,992
YEL026W,YML049C,831
YEL026W,YGR195W,800
YEL026W,YBL072C,923
YEL026W,YLR175W,869
YEL026W,YOR369C,875
YEL026W,YOR319W,834
YEL026W,YIR005W,800
YEL026W,YKL099C,992
YEL026W,YJL191W,989
YEL026W,YPL193W,973
YEL026W,YDR398W,992
YEL026W,YDR473C,997
YEL026W,YIR009W,825
YEL026W,YOR167C,896
YEL026W,YHR165C,982
YEL026W,YPL090C,989
YEL026W,YDR378C,990
YEL026W,YDR064W,967
YEL026W,YJL050W,807
YEL026W,YGR074W,982
YEL026W,YBR189W,948
YEL026W,YPR182W,982
YEL026W,YHR021C,891
YEL026W,YHR072W-A,876
YEL026W,YGR145W,980
YEL026W,YHR148W,992
YEL026W,YML093W,995
YEL026W,YBR048W,896
YEL026W,YNL282W,900
YEL026W,YDL083C,896
YEL026W,YDL148C,982
YEL026W,YOR096W,992
YEL026W,YER146W,986
YEL026W,YPR144C,997
YEL026W,YNL138W-A,831
YEL026W,YNR024W,800
YEL026W,YJR123W,941
YEL026W,YCR031C,991
YEL026W,YOR001W,831
YEL026W,YPR132W,898
YEL026W,YDR299W,992
YEL026W,YNL221C,917
YEL026W,YMR240C,831
YEL026W,YOL021C,800
YEL026W,YBR055C,997
YEL026W,YER082C,992
YEL026W,YOL142W,800
YEL026W,YBL018C,926
YEL026W,YGR030C,900
YEL026W,YGR118W,898
YEL026W,YPL266W,831
YEL026W,YIL127C,800
YEL026W,YDL111C,800
YEL026W,YDR478W,720
YEL026W,YDL043C,831
YEL026W,YLR409C,997
YEL026W,YCL059C,994
YEL026W,YGL174W,800
YEL026W,YLR441C,924
YEL026W,YGR095C,800
YEL026W,YOR159C,982
YEL026W,YAL033W,958
YEL026W,YBR152W,979
YEL026W,YNL147W,989
YEL026W,YKL156W,919
YEL026W,YER172C,995
YEL026W,YOL010W,932
YEL026W,YIL019W,829
YEL026W,YLR197W,999
YEL026W,YMR128W,982
YEL026W,YFL017W-A,982
YEL026W,YER029C,991
YEL026W,YIL091C,900
YEL026W,YMR229C,984
YEL026W,YLR167W,831
YEL026W,YDL014W,999
YEL026W,YBR167C,900
YEL026W,YGR158C,800
YEL026W,YGR006W,900
YEL026W,YGR128C,979
YEL026W,YER127W,992
YEL026W,YOR078W,979
YEL026W,YJR002W,997
YEL026W,YDR025W,896
YEL026W,YLR145W,900
YEL026W,YGL123W,937
YEL026W,YLR222C,992
YEL026W,YPR137W,999
YEL026W,YPR178W,997
YEL026W,YNL096C,948
YEL026W,YDR280W,800
YEL027W,YHR060W,800
YEL027W,YLR295C,720
YEL027W,Q0130,720
YEL027W,YPR020W,809
YEL027W,YOR332W,998
YEL027W,YGR106C,900
YEL027W,YEL051W,998
YEL027W,Q0080,720
YEL027W,YCL005W-A,970
YEL027W,YGR105W,945
YEL027W,YPR170W-B,800
YEL027W,YDL004W,728
YEL027W,YKL119C,800
YEL027W,YML081C-A,720
YEL027W,YBR039W,730
YEL027W,YOL077W-A,720
YEL027W,YKL016C,946
YEL027W,YDL227C,850
YEL027W,YGR020C,997
YEL027W,YDR298C,972
YEL027W,YBL099W,806
YEL027W,Q0085,980
YEL027W,YHR026W,999
YEL027W,YDR377W,720
YEL027W,YDL185W,996
YEL027W,YHR039C-A,996
YEL027W,YPL078C,933
YEL027W,YDR322C-A,720
YEL027W,YBR127C,998
YEL027W,YMR054W,999
YEL027W,YLR447C,999
YEL027W,YKL080W,998
YEL027W,YOR270C,999
YEL027W,YPR036W,998
YEL027W,YPL234C,994
YEL029C,YNR027W,945
YEL030W,YJR045C,900
YEL030W,YLR369W,900
YEL032W,YOR080W,884
YEL032W,YLR103C,998
YEL032W,YOL146W,998
YEL032W,YCL061C,943
YEL032W,YJL106W,734
YEL032W,YBR009C,913
YEL032W,YBR202W,998
YEL032W,YBL003C,939
YEL032W,YLR274W,999
YEL032W,YNL030W,900
YEL032W,YPR019W,999
YEL032W,YBR160W,727
YEL032W,YLL004W,980
YEL032W,YDR052C,943
YEL032W,YPR175W,972
YEL032W,YML065W,994
YEL032W,YBR010W,940
YEL032W,YBL023C,999
YEL032W,YDR224C,914
YEL032W,YGL113W,841
YEL032W,YHR118C,979
YEL032W,YNL273W,992
YEL032W,YIL150C,985
YEL032W,YML069W,902
YEL032W,YOL006C,900
YEL032W,YKL108W,926
YEL032W,YJL194W,999
YEL032W,YPR162C,981
YEL032W,YNL031C,901
YEL032W,YMR048W,993
YEL032W,YBL002W,900
YEL032W,YOR060C,900
YEL032W,YJR046W,997
YEL032W,YBR060C,997
YEL032W,YDR328C,800
YEL032W,YDR225W,900
YEL032W,YNL262W,905
YEL032W,YDL017W,946
YEL032W,YGL207W,900
YEL032W,YJL072C,998
YEL032W,YNL182C,926
YEL032W,YGL201C,999
YEL032W,YJL090C,922
YEL032W,YDR013W,997
YEL032W,YLR002C,900
YEL032W,YNL261W,983
YEL032W,YDR489W,998
YEL032W,YPR135W,994
YEL034W,YGL030W,959
YEL034W,YLR398C,800
YEL034W,YBL092W,959
YEL034W,YML026C,834
YEL034W,YIL069C,834
YEL034W,YPR102C,935
YEL034W,YGL195W,800
YEL034W,YBR191W,935
YEL034W,YPL090C,834
YEL034W,YLR029C,935
YEL034W,YOR167C,834
YEL034W,YBL027W,939
YEL034W,YBR181C,881
YEL034W,YDR064W,926
YEL034W,YPL131W,969
YEL034W,YOR096W,878
YEL034W,YOL120C,834
YEL034W,YDL083C,834
YEL034W,YOR063W,966
YEL034W,YLR293C,909
YEL034W,YHL033C,946
YEL034W,YJL189W,959
YEL034W,YDL075W,946
YEL034W,YLR388W,834
YEL034W,YOR185C,909
YEL034W,YPR043W,834
YEL034W,YKR057W,800
YEL034W,YHR021C,834
YEL034W,YBR048W,834
YEL034W,YGR148C,834
YEL034W,YER117W,834
YEL034W,YHR068W,769
YEL034W,YMR194W,935
YEL034W,YKR094C,826
YEL034W,YER102W,834
YEL034W,YLR185W,935
YEL034W,YDR447C,810
YEL034W,YJR145C,835
YEL034W,YIL018W,834
YEL034W,YJR123W,896
YEL034W,YGL189C,834
YEL034W,YKL006W,935
YEL034W,YBR031W,946
YEL034W,YOR091W,852
YEL034W,YGR085C,834
YEL034W,YIL148W,944
YEL034W,YGL076C,935
YEL034W,YCR031C,878
YEL034W,YPR132W,834
YEL034W,YPR189W,800
YEL034W,YGR118W,834
YEL034W,YOR182C,834
YEL034W,YEL054C,800
YEL034W,YAL036C,800
YEL034W,YNL162W,825
YEL034W,YLR448W,834
YEL034W,YOR312C,834
YEL034W,YML073C,946
YEL034W,YLR061W,938
YEL034W,YGL031C,935
YEL034W,YHR203C,881
YEL034W,YDL136W,950
YEL034W,YHR010W,935
YEL034W,YLR340W,882
YEL034W,YBL087C,935
YEL034W,YGL103W,950
YEL034W,YGR027C,834
YEL034W,YKL180W,935
YEL034W,YLR441C,878
YEL034W,YDL082W,935
YEL034W,YJR094W-A,935
YEL034W,YBR084C-A,834
YEL034W,YPL198W,834
YEL034W,YLR075W,959
YEL034W,YML024W,859
YEL034W,YLR264W,834
YEL034W,YLR287C-A,834
YEL034W,YOL040C,942
YEL034W,YFR032C-A,959
YEL034W,YMR242C,935
YEL034W,YGL147C,935
YEL034W,YER074W,834
YEL034W,YMR143W,834
YEL034W,YOL121C,878
YEL034W,YHR141C,932
YEL034W,YDR450W,834
YEL034W,YIL133C,946
YEL034W,YER056C-A,935
YEL034W,YJL136C,896
YEL034W,YKL156W,878
YEL034W,YPL081W,878
YEL034W,YGR173W,800
YEL034W,YOL127W,969
YEL034W,YMR116C,957
YEL034W,YJL190C,906
YEL034W,YDL191W,872
YEL034W,YGL016W,935
YEL034W,YGR214W,882
YEL034W,YLR325C,959
YEL034W,YNL178W,942
YEL034W,YHL015W,907
YEL034W,YDL133C-A,922
YEL034W,YPL143W,933
YEL034W,YLR167W,814
YEL034W,YDR418W,800
YEL034W,YLR344W,958
YEL034W,YGL213C,800
YEL034W,YOR293W,834
YEL034W,YDL081C,800
YEL034W,YDL184C,800
YEL034W,YNL301C,935
YEL034W,YOR369C,870
YEL034W,YER131W,834
YEL034W,YBL072C,878
YEL034W,YDR025W,834
YEL034W,YLR150W,886
YEL034W,YFR031C-A,946
YEL034W,YJL191W,878
YEL034W,YGL123W,923
YEL036C,YBR004C,720
YEL036C,YDL093W,900
YEL036C,YJL183W,993
YEL036C,YNL158W,720
YEL036C,YOR321W,900
YEL036C,YJR143C,720
YEL036C,YAL023C,900
YEL036C,YDL095W,900
YEL036C,YJR075W,995
YEL036C,YML115C,958
YEL036C,YDR245W,997
YEL036C,YPL050C,993
YEL036C,YCR043C,706
YEL037C,YDL154W,720
YEL037C,YER171W,900
YEL037C,YPL022W,720
YEL037C,YDL126C,723
YEL037C,YFR052W,709
YEL037C,YDR078C,900
YEL037C,YLR376C,900
YEL037C,YPL046C,915
YEL037C,YPL164C,720
YEL037C,YDR311W,926
YEL037C,YMR201C,915
YEL037C,YML095C,808
YEL037C,YCR092C,720
YEL037C,YHR027C,862
YEL037C,YOR261C,712
YEL037C,YPR056W,720
YEL037C,YML011C,722
YEL037C,YNL082W,720
YEL037C,YOL090W,720
YEL037C,YHL006C,900
YEL037C,YLR035C,720
YEL037C,YER162C,999
YEL037C,YKL112W,900
YEL037C,YPL096W,985
YEL037C,YPL122C,793
YEL037C,YGR258C,900
YEL037C,YLR005W,900
YEL037C,YIL132C,900
YEL037C,YIL143C,926
YEL037C,YDR394W,741
YEL037C,YBR114W,900
YEL037C,YBR289W,821
YEL037C,YGL048C,741
YEL037C,YMR167W,720
YEL037C,YFL003C,720
YEL037C,YIL148W,722
YEL037C,YHR200W,941
YEL037C,YER021W,702
YEL037C,YJR052W,945
YEL037C,YDR427W,744
YEL037C,YDL097C,709
YEL037C,YLL039C,804
YEL037C,YDR314C,812
YEL037C,YDR097C,720
YEL037C,YDL190C,992
YEL039C,Q0105,900
YEL039C,YBL045C,800
YEL039C,YEL024W,892
YEL039C,YFR033C,800
YEL039C,YPR191W,827
YEL039C,YGR183C,800
YEL039C,YDR529C,889
YEL039C,YJL166W,886
YEL039C,YOR065W,943
YEL041W,YJR049C,734
YEL044W,YER092W,926
YEL044W,YDR190C,997
YEL044W,YPL129W,843
YEL044W,YDL002C,814
YEL044W,YDR485C,720
YEL044W,YLR052W,940
YEL044W,YFL013C,803
YEL044W,YGR002C,720
YEL044W,YLR385C,720
YEL044W,YOR189W,854
YEL044W,YLR085C,720
YEL044W,YGL150C,915
YEL044W,YFL039C,909
YEL044W,YPL235W,997
YEL044W,YOR141C,925
YEL044W,YLR399C,720
YEL044W,YNL107W,720
YEL044W,YJL081C,913
YEL044W,YML041C,720
YEL044W,YDR334W,797
YEL044W,YAL011W,720
YEL044W,YNL215W,929
YEL044W,YNL059C,991
YEL044W,YBR231C,720
YEL047C,YLL041C,735
YEL048C,YMR218C,998
YEL048C,YGL210W,800
YEL048C,YML077W,995
YEL048C,YDR407C,996
YEL048C,YGR166W,997
YEL048C,YOR115C,998
YEL048C,YDR246W,995
YEL048C,YKR068C,999
YEL048C,YBR254C,995
YEL048C,YDR108W,964
YEL048C,YDR472W,995
YEL050C,YPR166C,963
YEL050C,YMR158W,848
YEL050C,YCR046C,985
YEL050C,YGR215W,923
YEL050C,YDR337W,964
YEL050C,YHL004W,963
YEL050C,YBL038W,975
YEL050C,YPL118W,822
YEL050C,YPL183W-A,964
YEL050C,YDR322W,855
YEL050C,YNR037C,953
YEL050C,YDR296W,800
YEL050C,YML025C,969
YEL050C,YBR282W,963
YEL050C,YDL045W-A,829
YEL050C,YGR165W,829
YEL050C,YDR115W,963
YEL050C,YKR006C,800
YEL050C,YNL252C,963
YEL050C,YNR022C,800
YEL050C,YNL284C,963
YEL050C,YKL138C,807
YEL050C,YCR071C,958
YEL050C,YDR237W,939
YEL050C,YGR084C,800
YEL050C,YGR076C,829
YEL050C,YHR059W,800
YEL050C,YNR036C,963
YEL050C,YMR286W,949
YEL050C,YNL177C,963
YEL050C,YKR085C,829
YEL050C,YHR147C,963
YEL050C,YDR347W,835
YEL050C,YDR462W,954
YEL050C,YKL167C,762
YEL050C,YNL005C,963
YEL050C,YPL226W,825
YEL050C,YKL003C,965
YEL050C,YMR024W,951
YEL050C,Q0140,800
YEL050C,YHR038W,759
YEL050C,YNL306W,963
YEL050C,YLR312W-A,800
YEL050C,YGL129C,963
YEL050C,YBR146W,963
YEL050C,YPL173W,897
YEL050C,YDL202W,794
YEL050C,YOR150W,963
YEL050C,YOR158W,800
YEL050C,YDR036C,898
YEL050C,YNL137C,835
YEL050C,YPL013C,963
YEL050C,YDR405W,963
YEL050C,YNL014W,825
YEL050C,YKL170W,922
YEL050C,YDR494W,800
YEL050C,YGR220C,965
YEL050C,YBL090W,829
YEL050C,YNL081C,872
YEL050C,YJR101W,835
YEL050C,YCR003W,957
YEL050C,YML009C,963
YEL050C,YDR175C,963
YEL050C,YNL122C,811
YEL050C,YMR188C,963
YEL050C,YNL185C,825
YEL050C,YBR122C,873
YEL050C,YIL093C,829
YEL050C,YLR439W,963
YEL050C,YLR249W,825
YEL050C,YJR113C,958
YEL050C,YER050C,963
YEL050C,YDR116C,745
YEL050C,YMR193W,957
YEL050C,YDR041W,949
YEL050C,YPR100W,963
YEL050C,YBR251W,963
YEL050C,YJL063C,963
YEL050C,YJL096W,829
YEL051W,YKL080W,998
YEL051W,YOR270C,999
YEL051W,YPR036W,999
YEL051W,YPL234C,995
YEL051W,YMR054W,999
YEL051W,YLR447C,999
YEL051W,YEL027W,998
YEL051W,YBR127C,999
YEL051W,YHR026W,998
YEL051W,YPR170W-B,800
YEL051W,YDL185W,997
